flight_id,aircraft_type,zero_fuel_weight_kg,planned_duration_min,planned_altitude_ft,max_altitude_ft,avg_speed_kts,median_speed_kts,std_dev_altitude_ft,duration_climb_min,duration_cruise_min,avg_fuel_flow_climb_kgs,avg_fuel_flow_cruise_kgs,avg_headwind_kts,departure_temperature_c,had_bad_weather,engine_health_modifier,flight_path_deviation_pct,weight_x_wind,alt_x_temp,total_fuel_consumed_kg
FLIGHT_2670,B777,152858,717,36194,36148,455,456,102.99,36.75,643.57,8.32,5.31,-17.88,31,1,1.033,2.89,-2733843.96,1122014,220423.41
FLIGHT_2671,A320,53065,121,35044,34781,439,440,120.91,37.29,43.87,5.04,3.18,18.05,29,0,1.045,0.66,957894.65,1016276,25953.17
FLIGHT_2672,B737,55774,121,38144,37738,450,449,88.79,40.73,40.02,5.19,3.36,17.03,30,0,0.989,0.46,949791.72,1144320,25496.87
FLIGHT_2673,B777,134078,688,36980,37289,446,447,140.52,36.6,617.9,7.01,4.86,2.1,33,0,1.054,2.72,281260.38,1220340,216854.32
FLIGHT_2674,B737,54940,203,37691,37381,418,417,43.44,39.7,121.08,5.2,3.55,-18.78,33,0,1.057,0.03,-1031868.24,1243803,36221.5
FLIGHT_2675,B777,156895,546,35947,36406,419,419,30.37,33.94,480.46,8.61,5.4,21.47,28,0,0.997,1.11,3369026.7,1006516,194475.36
FLIGHT_2676,B777,139781,322,40014,40426,474,472,40.86,40.23,239.75,6.96,4.94,-15.06,30,1,1.027,2.44,-2104560.55,1200420,89040.28
FLIGHT_2677,A320,64984,103,38759,38619,436,437,117.6,39.84,23.41,5.39,3.53,-13.64,23,0,1.069,0.21,-886570.56,891457,19117.71
FLIGHT_2678,A320,59275,200,31345,30971,401,400,87.58,32.03,136.97,5.04,3.33,4.01,24,0,1.066,2.86,237802.31,752280,43964.06
FLIGHT_2679,B737,53872,143,36510,36615,406,407,71.8,38.48,67.29,5.02,3.25,23.56,32,0,1.001,0.83,1269083.63,1168320,32076.18
FLIGHT_2680,B777,120948,406,31358,31134,451,449,111.69,28.39,349.06,6.8,4.62,28.42,34,0,1.06,1.93,3437115.94,1066172,137130.97
FLIGHT_2681,A330,169108,638,35544,35928,400,400,136.35,37.57,562.74,8.31,5.76,7.9,34,1,1.054,0.15,1335888.47,1208496,236695.28
FLIGHT_2682,A330,139916,406,32699,32781,425,425,123.0,32.07,342.02,7.87,4.98,5.89,26,1,1.041,2.71,824519.94,850174,131724.93
FLIGHT_2683,A330,148708,564,37556,37209,428,427,149.73,37.79,492.08,7.47,5.22,25.91,31,0,0.984,2.99,3853561.26,1164236,198106.54
FLIGHT_2684,B737,55544,220,38398,38442,456,456,136.59,37.79,142.38,4.84,3.18,18.96,31,0,1.003,1.31,1053062.89,1190338,46765.17
FLIGHT_2685,A320,60100,236,31678,31493,460,459,125.16,32.19,174.68,5.16,3.27,-9.01,23,1,1.04,1.82,-541640.83,728594,45141.47
FLIGHT_2686,A320,62059,159,33503,33070,421,422,144.87,32.12,96.6,5.02,3.29,-1.79,24,0,1.0,0.32,-111176.38,804072,29870.22
FLIGHT_2687,B777,172656,501,37313,37437,442,443,37.93,36.42,427.8,8.43,5.66,5.54,31,0,0.987,1.69,955892.8,1156703,172375.18
FLIGHT_2688,A330,169188,367,35754,35312,463,464,65.98,38.66,290.12,8.32,5.73,16.36,25,0,0.994,2.7,2767523.19,893850,133941.6
FLIGHT_2689,A320,53697,204,40999,41044,446,445,100.05,41.15,124.26,4.81,3.35,-2.77,24,1,1.021,2.86,-148717.91,983976,39872.34
FLIGHT_2690,A330,161796,395,32419,32206,419,420,20.96,29.56,337.34,8.15,5.53,-15.63,24,0,1.013,1.34,-2528757.36,778056,122450.95
FLIGHT_2691,B737,54826,196,37511,37715,450,451,60.53,37.34,122.66,4.86,3.17,-2.53,28,1,1.016,1.38,-138587.86,1050308,36427.03
FLIGHT_2692,B777,153219,480,34154,34526,456,458,32.41,35.97,408.85,7.72,5.2,8.09,31,1,1.031,1.85,1240147.83,1058774,161196.75
FLIGHT_2693,A320,52274,108,39114,39364,401,402,83.81,36.29,37.17,4.5,3.2,17.13,25,1,0.993,2.88,895558.23,977850,22032.24
FLIGHT_2694,A320,56796,148,38888,39137,435,436,107.93,39.72,69.12,4.57,3.25,-19.18,34,1,1.036,2.76,-1089523.92,1322192,24018.13
FLIGHT_2695,A320,60406,186,36056,36209,401,401,74.31,33.6,119.51,5.31,3.5,-16.62,27,1,1.022,2.59,-1003700.59,973512,34617.61
FLIGHT_2696,A320,49314,92,36269,36160,447,447,137.47,37.99,15.77,4.95,3.27,-17.44,25,0,1.068,0.77,-859918.65,906725,14518.07
FLIGHT_2697,B737,57041,235,35477,35671,400,399,120.89,38.13,158.88,5.03,3.19,27.49,27,1,1.024,1.62,1567870.2,957879,56040.96
FLIGHT_2698,A320,63074,83,38544,38964,442,440,111.09,35.69,11.53,4.99,3.44,2.58,22,1,1.042,0.57,163017.19,847968,16590.3
FLIGHT_2699,B777,157596,664,40677,40507,421,420,34.95,43.34,576.2,8.05,5.35,3.77,26,0,0.984,1.33,594634.57,1057602,212082.66
FLIGHT_2700,B737,59129,223,35361,35018,408,409,57.8,33.05,156.1,5.2,3.37,6.1,26,0,0.982,1.82,360837.84,919386,45643.19
FLIGHT_2701,A320,49028,183,31720,31355,405,407,118.13,30.24,123.35,4.57,2.94,14.48,24,1,1.024,0.18,709941.37,761280,36720.45
FLIGHT_2702,B777,165746,351,34451,34427,469,469,95.83,34.52,281.7,8.57,5.45,-17.07,32,1,1.065,0.15,-2828879.45,1102432,110920.1
FLIGHT_2703,B777,178850,429,39759,40172,438,437,39.12,37.15,352.51,8.15,5.77,13.24,28,0,1.052,2.69,2368211.15,1113252,164797.5
FLIGHT_2704,B777,132755,415,33578,33191,436,435,34.54,34.24,344.2,7.04,4.87,-10.47,33,0,1.045,1.22,-1389892.64,1108074,117305.36
FLIGHT_2705,A320,47804,130,30353,30838,425,425,119.14,30.32,72.45,4.78,3.35,7.84,30,0,1.006,2.42,374888.17,910590,27162.8
FLIGHT_2706,B737,59077,179,34164,34377,417,417,122.63,36.84,102.74,5.04,3.32,28.25,26,0,1.015,1.69,1668960.05,888264,42497.46
FLIGHT_2707,A330,122224,368,40174,40253,443,441,40.32,42.72,283.78,6.53,4.53,25.75,32,1,1.023,1.72,3147611.13,1285568,115845.5
FLIGHT_2708,B737,62935,103,35368,35069,447,446,133.85,35.44,29.89,5.72,3.61,-5.48,32,1,1.021,2.57,-345055.29,1131776,20996.17
FLIGHT_2709,B777,157906,561,34981,34787,414,415,67.36,32.87,497.03,7.72,5.41,-5.66,34,1,1.062,1.15,-893375.32,1189354,188243.26
FLIGHT_2710,B777,131612,365,38397,37925,421,422,112.13,36.62,294.02,7.09,4.76,-2.23,33,1,1.041,1.45,-293590.64,1267101,107128.19
FLIGHT_2711,B777,122574,553,39919,39513,443,445,57.14,42.89,468.61,7.66,4.81,25.07,32,0,1.038,1.64,3073483.49,1277408,188129.12
FLIGHT_2712,B737,51713,196,36149,36260,458,457,127.56,36.25,121.96,5.18,3.28,-11.98,24,0,1.061,0.88,-619470.36,867576,36057.46
FLIGHT_2713,A330,171342,616,39640,39753,445,445,35.38,40.06,536.07,8.21,5.76,12.5,22,0,1.041,0.5,2142607.04,872080,230567.63
FLIGHT_2714,A330,145952,599,39589,39923,452,451,125.05,42.05,515.37,7.49,5.02,-2.94,31,0,1.004,2.45,-429589.95,1227259,179137.23
FLIGHT_2715,B737,64470,211,33876,34181,440,439,128.14,33.19,146.42,4.98,3.43,4.02,34,0,1.042,1.48,259166.89,1151784,45399.28
FLIGHT_2716,A320,50027,80,31425,31839,427,425,95.3,33.8,12.32,4.89,3.23,26.73,24,0,0.99,0.69,1337116.95,754200,17494.17
FLIGHT_2717,B777,173161,338,33487,33432,422,421,30.74,32.15,273.09,8.51,5.74,26.36,29,0,0.996,1.51,4564552.87,971123,128441.04
FLIGHT_2718,B777,157059,618,36684,36759,432,430,32.93,36.73,547.63,7.96,5.33,-16.85,33,0,1.006,0.93,-2646965.86,1210572,182940.15
FLIGHT_2719,B737,52151,222,37871,37787,429,428,124.84,35.69,150.51,4.65,3.27,5.55,28,0,0.986,2.2,289318.61,1060388,43517.67
FLIGHT_2720,A330,156152,491,37796,37527,457,455,31.41,36.08,416.64,8.12,5.18,23.6,33,0,0.996,1.58,3685869.9,1247268,169508.28
FLIGHT_2721,B737,61898,119,33924,34285,450,452,22.29,32.02,53.06,5.32,3.45,10.35,23,0,0.986,0.47,640706.73,780252,24471.18
FLIGHT_2722,A320,52526,103,35685,36056,471,472,63.52,38.35,28.47,4.25,3.01,11.56,22,0,0.981,0.79,607389.26,785070,17855.76
FLIGHT_2723,B737,53331,196,40806,40972,466,464,49.08,38.37,123.57,5.05,3.24,3.53,25,0,0.984,1.75,188325.34,1020150,38627.1
FLIGHT_2724,B737,49182,163,38744,38884,436,437,121.18,39.92,81.16,4.77,3.2,-11.9,23,0,1.016,2.51,-585157.03,891112,27423.82
FLIGHT_2725,B777,155085,674,32371,32248,411,412,144.07,33.88,604.84,8.48,5.38,-2.22,24,0,1.02,2.83,-344114.42,776904,224086.21
FLIGHT_2726,B777,122979,605,32546,32071,459,457,119.15,34.35,535.68,6.97,4.75,24.91,27,1,0.994,1.66,3063805.3,878742,194052.89
FLIGHT_2727,B777,156016,303,38474,38075,425,426,32.64,35.7,234.71,7.67,5.36,14.3,22,0,0.988,0.91,2231181.73,846428,100338.17
FLIGHT_2728,B737,54847,230,37076,37250,423,424,122.2,37.38,157.06,4.67,3.25,-18.39,23,0,1.025,1.0,-1008878.19,852748,37760.83
FLIGHT_2729,A320,56550,206,36047,36422,426,425,144.34,38.78,128.49,5.21,3.29,28.83,34,1,1.046,0.97,1630127.53,1225598,51365.86
FLIGHT_2730,B737,52867,139,34326,33887,476,478,60.34,35.75,70.78,4.46,3.16,24.58,24,1,1.039,0.82,1299582.13,823824,31224.56
FLIGHT_2731,A330,173969,533,37174,37013,417,415,116.72,35.15,460.64,7.95,5.3,-10.34,31,1,1.039,1.32,-1799662.31,1152394,166049.21
FLIGHT_2732,B737,61020,195,35432,35456,478,479,68.27,33.12,130.57,5.39,3.48,25.28,32,0,0.999,0.56,1542727.19,1133824,47314.53
FLIGHT_2733,B777,179730,323,34236,34569,460,459,118.58,35.83,253.24,8.81,5.87,11.27,25,1,1.055,0.24,2026202.15,855900,123531.44
FLIGHT_2734,B737,54898,179,39911,39949,457,456,76.73,40.96,99.44,4.8,3.34,4.07,22,1,0.981,2.35,223324.95,878042,34798.25
FLIGHT_2735,A320,54570,167,30523,30360,425,425,22.8,31.75,102.5,4.72,3.36,-11.8,24,1,1.032,0.63,-643775.02,732552,29493.86
FLIGHT_2736,A330,157067,571,34596,34231,425,427,89.87,35.12,504.39,7.95,5.4,19.65,33,0,0.987,1.53,3085928.27,1141668,199400.91
FLIGHT_2737,A330,162783,622,34008,33721,414,414,115.85,36.17,550.36,8.63,5.54,15.9,22,1,1.063,2.82,2587463.48,748176,239166.86
FLIGHT_2738,A330,169064,438,40741,41127,408,409,109.35,41.57,357.4,8.52,5.49,3.28,27,0,1.037,0.13,555284.04,1100007,149692.45
FLIGHT_2739,A330,138543,527,38660,38353,404,403,32.75,41.16,442.76,7.45,5.29,19.1,32,0,0.997,0.63,2646611.45,1237120,178728.27
FLIGHT_2740,A330,146549,583,37719,37879,439,437,57.13,38.62,504.8,7.12,5.01,2.93,34,0,1.061,0.02,430005.89,1282446,184220.45
FLIGHT_2741,B737,46964,141,30767,30616,447,446,85.36,32.0,75.38,4.57,3.26,-14.09,33,0,1.0,1.91,-661817.32,1015311,22365.5
FLIGHT_2742,B777,124072,336,32114,32597,449,448,46.11,31.2,272.31,6.41,4.52,4.86,26,0,0.996,0.4,603452.52,834964,90538.11
FLIGHT_2743,A330,132976,306,33163,32958,441,440,98.36,35.36,236.46,7.12,4.83,-4.93,27,1,1.031,0.51,-655772.2,895401,87393.91
FLIGHT_2744,B777,152842,669,32881,33042,458,460,86.4,30.25,607.72,7.51,5.2,19.82,26,1,0.992,2.6,3029592.04,854906,229034.31
FLIGHT_2745,B777,176423,463,31446,30983,467,467,112.01,31.68,400.55,8.96,5.8,0.01,31,0,0.998,0.71,1029.52,974826,160203.95
FLIGHT_2746,A330,150437,612,31620,31753,412,412,129.09,30.72,549.21,8.04,5.14,-7.26,31,0,1.045,1.02,-1092092.33,980220,190665.0
FLIGHT_2747,B777,130514,715,35993,36451,406,407,134.62,35.25,644.37,7.15,4.9,4.91,27,1,1.0,0.03,641475.52,971811,213104.19
FLIGHT_2748,A330,141125,712,33944,34098,426,427,87.39,33.3,646.21,7.2,5.12,-3.3,26,0,0.994,0.4,-465896.96,882544,211542.99
FLIGHT_2749,A330,131885,417,34071,33652,406,405,119.51,32.36,355.17,7.28,4.85,-17.03,25,0,1.068,0.92,-2246570.68,851775,117800.71
FLIGHT_2750,A320,62218,209,35743,36037,437,439,81.31,33.47,142.26,5.11,3.49,-0.64,31,1,1.047,1.26,-39848.01,1108033,44375.62
FLIGHT_2751,A320,60779,92,30353,29919,420,422,84.93,30.25,33.48,5.05,3.38,25.69,25,0,1.049,0.26,1561234.32,758825,22384.87
FLIGHT_2752,B777,135824,326,31229,31149,439,441,31.76,28.43,270.55,7.3,4.96,-9.54,26,0,1.012,2.12,-1296314.19,811954,93222.51
FLIGHT_2753,B737,54473,104,36307,36721,426,427,106.16,34.11,38.63,4.94,3.17,-13.04,30,1,1.023,2.87,-710560.63,1089210,18260.99
FLIGHT_2754,B737,55351,94,39082,38649,477,478,92.74,37.99,15.84,5.17,3.27,0.31,27,0,0.993,1.45,16906.92,1055214,17146.85
FLIGHT_2755,B777,167180,521,40445,40849,415,413,116.32,42.27,435.12,8.23,5.48,-13.74,34,1,1.058,0.08,-2297690.71,1375130,166630.96
FLIGHT_2756,B777,134915,490,38234,37827,443,443,89.83,38.87,413.07,7.4,4.95,27.72,28,0,1.025,0.1,3739994.6,1070552,168058.16
FLIGHT_2757,A320,46206,221,36908,36502,426,425,36.17,34.67,155.39,4.93,3.09,4.15,34,1,1.052,2.34,191869.08,1254872,45395.23
FLIGHT_2758,A330,136015,599,39368,38971,461,462,108.2,39.69,523.64,7.12,4.81,-5.46,24,1,0.989,0.88,-742654.67,944832,165517.78
FLIGHT_2759,B737,48852,169,33402,33368,466,467,70.27,34.4,98.85,4.99,3.25,26.8,31,0,1.026,2.12,1309030.57,1035462,39732.55
FLIGHT_2760,A320,55326,134,33476,33188,403,403,102.19,32.48,69.85,4.9,3.35,13.98,32,0,0.981,1.25,773472.03,1071232,28119.44
FLIGHT_2761,A330,155564,466,36111,36209,467,468,98.33,36.81,395.23,8.41,5.55,-10.28,28,0,1.03,0.36,-1598966.63,1011108,151002.51
FLIGHT_2762,B777,163183,310,37656,37602,468,469,143.61,36.16,235.87,8.3,5.54,10.63,28,0,0.993,2.76,1734233.62,1054368,106540.38
FLIGHT_2763,A330,133342,620,39323,39320,473,472,51.22,41.62,537.46,7.66,4.89,6.69,26,0,0.985,2.05,891856.79,1022398,186927.21
FLIGHT_2764,A320,48687,129,33929,34091,473,471,107.0,32.63,61.15,4.74,3.25,21.84,24,0,1.054,1.33,1063500.4,814296,29022.26
FLIGHT_2765,B777,155732,429,32835,32695,421,421,79.25,30.51,365.88,8.28,5.34,28.31,26,1,1.017,1.53,4408807.47,853710,158745.16
FLIGHT_2766,B777,178996,334,30397,30399,476,474,63.2,29.73,276.58,9.05,6.06,-5.8,28,0,1.036,0.2,-1038819.41,851116,120561.11
FLIGHT_2767,A320,52018,77,32678,32700,444,445,110.97,30.12,14.7,4.6,3.2,28.26,27,0,1.055,1.18,1469856.46,882306,17216.4
FLIGHT_2768,B777,155335,550,32565,32133,449,449,147.21,32.23,486.56,8.35,5.25,6.28,32,0,1.014,1.01,974821.92,1042080,181721.78
FLIGHT_2769,B777,173090,541,38222,38325,439,437,54.78,40.81,462.99,8.24,5.62,-12.55,29,0,1.059,0.44,-2171947.17,1108438,179935.59
FLIGHT_2770,B737,61226,184,40771,40452,476,476,86.38,38.05,112.61,4.52,3.22,14.24,24,0,0.981,2.16,871688.67,978504,37992.46
FLIGHT_2771,B777,165228,586,38646,38377,426,424,46.67,37.92,514.01,7.69,5.41,-4.9,26,0,1.002,0.01,-809235.16,1004796,183539.82
FLIGHT_2772,B737,63306,157,40332,40497,406,407,22.8,37.76,81.97,5.14,3.49,16.53,27,0,1.008,2.71,1046612.73,1088964,36038.06
FLIGHT_2773,A330,161896,384,36559,36894,442,441,69.08,37.22,310.97,8.49,5.45,22.48,24,1,1.049,2.54,3639505.07,877416,146714.09
FLIGHT_2774,B777,128186,311,30112,30165,428,428,33.88,29.54,254.86,7.3,4.88,-12.75,33,0,1.069,1.14,-1633861.68,993696,90528.9
FLIGHT_2775,A330,140541,313,31774,32250,434,433,131.26,31.53,250.5,7.23,5.13,-2.29,25,1,1.047,2.68,-321533.55,794350,99446.27
FLIGHT_2776,A330,157148,338,40174,39910,468,468,137.86,41.72,255.29,7.87,5.25,0.41,24,0,1.005,1.7,63692.14,964176,105851.84
FLIGHT_2777,A330,152692,542,39578,39311,444,445,24.8,36.97,467.84,7.52,5.29,21.6,30,0,1.056,1.05,3298555.92,1187340,198416.3
FLIGHT_2778,B777,158686,591,40259,39926,433,434,45.91,41.41,510.09,8.11,5.48,18.11,30,0,1.069,0.19,2873760.13,1207770,222118.24
FLIGHT_2779,B777,122086,714,40997,40545,409,411,44.09,43.07,626.9,6.64,4.49,-15.31,23,0,0.994,0.57,-1868806.96,942931,172343.4
FLIGHT_2780,A320,53346,88,36609,36173,433,431,30.63,34.07,17.13,5.08,3.18,1.07,22,0,1.02,0.81,56894.15,805398,16436.12
FLIGHT_2781,B737,64574,117,38585,38742,412,411,118.53,38.47,40.09,5.06,3.53,4.92,29,1,1.028,0.2,317737.14,1118965,24292.81
FLIGHT_2782,A330,131254,549,32761,32307,462,462,79.59,32.98,481.65,7.4,4.78,25.66,31,0,1.066,2.78,3367931.31,1015591,192746.22
FLIGHT_2783,A330,178336,619,31622,31675,423,422,55.71,28.97,562.01,8.43,5.69,6.05,26,0,1.04,1.22,1078443.85,822172,226387.75
FLIGHT_2784,A330,121303,583,34490,34269,464,464,79.72,37.04,507.57,7.0,4.64,-4.45,22,0,1.031,0.31,-540260.29,758780,161445.06
FLIGHT_2785,A330,155409,680,31138,31321,438,437,39.55,32.31,615.32,8.14,5.34,0.6,32,1,1.004,1.63,92735.68,996416,221454.48
FLIGHT_2786,B737,58380,203,35725,35994,472,471,25.31,33.19,134.05,5.66,3.57,15.1,29,0,0.986,0.61,881496.33,1036025,46571.53
FLIGHT_2787,A330,164023,679,34257,34109,447,448,140.2,33.68,615.47,7.75,5.37,4.26,31,1,1.018,0.99,699119.2,1061967,226942.97
FLIGHT_2788,B777,131672,454,40596,40180,416,416,64.63,40.95,369.22,7.21,4.91,12.95,28,1,1.013,2.53,1704835.63,1136688,143607.23
FLIGHT_2789,A320,52095,103,35049,34629,429,430,126.42,34.28,31.54,4.85,3.27,18.31,33,1,0.986,0.81,953721.29,1156617,20616.69
FLIGHT_2790,A330,147008,333,37737,37795,400,398,25.06,39.62,253.25,7.35,5.11,-10.27,24,1,1.046,0.38,-1509184.43,905688,98141.94
FLIGHT_2791,A320,50347,110,38679,38311,476,474,89.56,37.38,33.64,5.02,3.2,24.46,31,1,1.034,0.56,1231390.06,1199049,24645.84
FLIGHT_2792,B777,139311,718,33773,34246,402,402,149.45,35.72,644.08,7.35,5.04,16.78,28,0,1.066,0.67,2337478.05,945644,248471.4
FLIGHT_2793,B737,58689,171,31115,30920,405,404,79.81,29.23,114.46,5.19,3.27,6.62,25,0,1.056,2.77,388487.93,777875,37719.84
FLIGHT_2794,A320,49309,206,35810,36193,469,470,45.93,37.17,134.57,4.45,3.04,13.53,29,0,1.039,0.67,667137.32,1038490,41807.52
FLIGHT_2795,A320,51251,74,31573,31352,478,477,21.03,30.5,11.57,4.54,3.24,1.02,23,0,1.035,1.66,52041.22,726179,12737.71
FLIGHT_2796,A330,167339,690,39430,39824,433,434,64.38,39.37,609.2,8.37,5.46,-14.39,29,0,1.023,1.35,-2408236.11,1143470,215902.35
FLIGHT_2797,B777,177664,703,34262,34566,401,400,98.15,33.85,634.93,8.48,5.68,15.98,27,1,1.042,2.23,2838921.58,925074,269639.67
FLIGHT_2798,A320,50021,121,39592,39732,428,429,124.65,41.19,40.21,5.03,3.17,-8.14,31,1,0.985,1.53,-407092.76,1227352,21019.96
FLIGHT_2799,A330,128376,605,33054,32803,412,413,61.14,35.11,533.12,6.72,4.71,-18.66,28,1,1.006,2.35,-2395548.47,925512,155653.04
FLIGHT_2800,B737,54634,222,40841,40754,420,421,111.24,42.07,140.09,4.74,3.25,19.45,29,0,1.053,1.08,1062546.68,1184389,50866.19
FLIGHT_2801,A320,57245,112,39966,39508,427,426,92.93,37.81,33.79,5.01,3.36,12.2,32,0,1.065,0.87,698202.26,1278912,24247.6
FLIGHT_2802,A320,46645,227,38738,38360,469,467,95.58,38.46,149.98,4.49,2.83,-5.05,33,1,0.993,1.78,-235525.71,1278354,36606.54
FLIGHT_2803,A320,63716,144,30170,30255,467,469,98.61,31.88,81.18,5.49,3.58,11.21,24,1,1.034,1.84,714245.11,724080,34033.13
FLIGHT_2804,B737,53907,190,32996,32935,422,421,57.45,34.52,120.26,4.72,3.16,-18.42,29,0,0.981,0.7,-993199.48,956884,28387.72
FLIGHT_2805,B737,54990,83,31334,31805,418,419,73.65,33.18,17.09,5.13,3.21,-14.0,32,1,0.985,0.83,-769839.61,1002688,13756.35
FLIGHT_2806,A330,171628,645,31358,31583,449,449,124.46,29.46,584.86,8.11,5.63,24.08,22,1,1.033,2.58,4133587.98,689876,251374.5
FLIGHT_2807,A330,143038,642,37444,37437,456,458,109.18,38.92,564.7,7.37,5.05,0.65,24,0,0.988,2.81,93600.34,898656,194712.77
FLIGHT_2808,A320,49042,198,31063,31023,414,412,148.66,33.52,130.11,4.86,3.29,18.05,28,0,1.059,0.06,885091.1,869764,45155.6
FLIGHT_2809,B777,155984,357,40078,40437,436,436,100.23,40.67,279.01,7.87,5.53,-18.42,33,0,1.011,3.0,-2873491.9,1322574,109762.65
FLIGHT_2810,B737,50103,60,32050,32546,429,429,48.19,30.86,0.0,5.0,3.3,0.54,22,1,1.036,0.92,26968.2,705100,11472.63
FLIGHT_2811,A330,159177,418,39587,39650,406,408,129.48,42.34,332.91,8.24,5.4,2.44,22,1,1.034,0.54,387708.3,870914,140025.46
FLIGHT_2812,A330,139170,443,39522,39359,452,452,126.27,41.4,361.07,7.41,4.99,-5.01,34,0,1.054,2.54,-697887.21,1343748,135985.35
FLIGHT_2813,A330,167844,608,36734,37005,431,431,96.98,39.37,526.83,7.86,5.35,-2.8,33,1,1.038,0.49,-469533.72,1212222,196053.04
FLIGHT_2814,B777,174458,567,39959,40102,445,446,121.7,41.08,489.39,8.61,5.68,21.31,22,1,1.044,2.22,3716907.58,879098,222641.47
FLIGHT_2815,A320,62520,96,31766,31287,402,404,136.83,29.73,33.82,5.4,3.5,29.21,27,1,1.002,2.0,1826474.22,857682,23116.31
FLIGHT_2816,A330,143116,602,38877,38568,473,472,102.11,36.78,528.96,7.82,5.06,-13.78,34,1,1.023,1.1,-1972552.55,1321818,173992.93
FLIGHT_2817,A330,178134,431,30234,29887,413,414,47.06,32.36,364.5,8.08,5.7,-15.54,29,0,1.043,1.45,-2769039.67,876786,140796.93
FLIGHT_2818,A320,50750,110,35960,36122,454,454,47.56,33.97,39.69,4.37,3.04,16.77,22,1,0.989,2.64,851239.93,791120,21116.6
FLIGHT_2819,B737,49748,201,33012,32688,462,461,117.28,31.71,137.59,4.87,3.23,-16.82,28,1,1.051,1.84,-836620.92,924336,34899.97
FLIGHT_2820,A330,121124,403,30419,30259,477,476,84.47,30.41,342.46,7.07,4.75,-16.37,22,0,1.059,2.11,-1982856.96,669218,111737.85
FLIGHT_2821,B737,48885,233,32592,32230,440,440,86.47,29.79,174.32,4.55,3.18,-9.43,25,0,1.024,0.12,-460854.28,814800,40552.32
FLIGHT_2822,A330,164496,470,33831,33363,445,447,91.74,35.56,401.86,7.68,5.39,-9.95,26,1,1.041,0.76,-1637459.4,879606,148752.92
FLIGHT_2823,A330,151782,438,36839,36608,464,462,106.73,35.47,367.87,7.57,5.22,0.3,24,0,1.069,1.34,45589.78,884136,144871.84
FLIGHT_2824,A330,159254,440,40470,40491,474,473,109.1,42.35,355.43,7.8,5.42,29.4,26,0,1.002,2.66,4682012.6,1052220,162077.11
FLIGHT_2825,B737,58893,71,39968,40023,441,441,90.23,41.75,0.0,4.91,3.5,25.28,34,0,1.022,1.94,1488697.13,1358912,17768.55
FLIGHT_2826,A320,50657,224,36241,35802,409,410,33.14,34.68,151.6,5.18,3.26,-4.06,27,0,1.068,1.05,-205535.94,978507,43944.07
FLIGHT_2827,B777,136729,433,35384,35125,462,461,108.77,34.25,368.08,7.5,4.84,-6.95,29,0,1.031,2.08,-949910.35,1026136,126019.29
FLIGHT_2828,A330,148201,638,30607,30511,410,410,135.92,29.33,582.1,8.37,5.39,17.91,29,1,1.053,2.21,2654734.16,887603,238588.38
FLIGHT_2829,A330,153281,345,38473,38701,471,469,70.28,36.53,273.54,7.98,5.44,-18.78,27,1,1.007,0.91,-2878894.43,1038771,102263.58
FLIGHT_2830,A320,57263,199,37106,37411,414,415,126.79,37.52,122.44,5.11,3.43,20.09,33,1,1.041,1.3,1150675.96,1224498,46952.45
FLIGHT_2831,A320,53596,194,36662,36996,478,479,97.64,35.68,121.13,5.24,3.28,-0.84,31,0,1.016,1.64,-44854.32,1136522,37924.83
FLIGHT_2832,B737,54873,152,33295,33462,400,401,147.39,33.39,85.31,4.68,3.28,-1.12,28,1,1.051,2.24,-61402.64,932260,29668.36
FLIGHT_2833,A320,51280,64,38241,38268,424,426,40.39,38.16,0.0,5.28,3.36,-10.41,22,1,1.023,2.97,-533829.19,841302,13559.75
FLIGHT_2834,B777,163306,624,38874,39049,434,433,103.5,41.4,545.49,8.01,5.45,-12.86,27,0,0.987,2.42,-2099856.55,1049598,191717.58
FLIGHT_2835,A320,57958,73,35219,34865,457,459,91.18,36.68,0.0,5.39,3.42,26.8,34,0,0.984,1.46,1553042.76,1197446,16661.91
FLIGHT_2836,B737,58608,80,36248,36134,422,421,50.65,36.34,7.9,4.94,3.52,26.87,24,1,0.985,1.38,1574913.77,869952,17535.21
FLIGHT_2837,B777,169562,598,39528,39672,470,470,27.88,37.58,524.32,8.72,5.49,-12.66,24,1,1.037,1.66,-2147246.33,948672,193848.44
FLIGHT_2838,B737,56414,167,40280,40211,439,439,58.28,39.01,92.71,5.19,3.4,-16.78,30,0,1.054,1.32,-946625.55,1208400,30777.97
FLIGHT_2839,A330,164984,496,30567,30342,457,457,45.32,30.63,436.91,7.75,5.48,15.77,24,1,0.995,0.99,2602350.75,733608,173339.24
FLIGHT_2840,B737,64413,142,31773,31642,473,474,133.32,33.58,75.12,5.02,3.58,-15.34,26,1,1.046,0.79,-988112.74,826098,26695.11
FLIGHT_2841,A330,153479,416,34431,34623,415,414,27.07,32.68,353.97,7.61,5.33,10.3,34,1,1.031,0.17,1581358.02,1170654,141654.53
FLIGHT_2842,A330,151398,670,31649,31626,440,439,120.24,33.04,601.77,8.07,5.14,-1.97,28,0,1.06,1.02,-298755.21,886172,216256.62
FLIGHT_2843,B737,49403,238,31185,30837,469,470,141.02,30.9,175.96,4.95,3.17,4.5,32,0,1.0,1.81,222499.2,997920,46769.21
FLIGHT_2844,B777,145200,475,35035,34882,438,439,51.12,36.75,404.31,7.79,5.22,15.12,31,1,1.026,1.7,2195072.72,1086085,163615.05
